ID;LAT;LONG;Datetime;DIA;MES;HORA;TEMP;RH;WS;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
PasoElLeon;-41;-71;2024-04-17T04:00:00Z;17;4;4;8,070;99,2;1,976;3,298;2,279;0,013;282,002;0,000;0,025;0,000;0,000
PasoElLeon;-41;-71;2024-04-17T05:00:00Z;17;4;5;7,486;99,4;2,988;3,094;0,566;0,009;279,416;0,000;0,018;0,000;0,000
PasoElLeon;-41;-71;2024-04-17T06:00:00Z;17;4;6;7,439;100,0;1,714;2,924;0,000;0,000;277,405;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-17T07:00:00Z;17;4;7;6,305;100,0;3,132;2,414;0,000;0,000;279,744;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-17T08:00:00Z;17;4;8;5,883;100,0;2,549;2,091;0,000;0,000;282,007;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-17T09:00:00Z;17;4;9;5,881;100,0;2,718;1,377;0,000;0,000;284,270;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-17T10:00:00Z;17;4;10;5,584;100,0;3,100;0,714;0,000;0,000;286,479;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-17T11:00:00Z;17;4;11;5,686;100,0;4,104;0,068;0,000;0,000;288,706;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-17T12:00:00Z;17;4;12;10,070;78,6;3,618;0,000;17,162;0,407;291,723;0,000;0,812;0,000;0,000
PasoElLeon;-41;-71;2024-04-17T13:00:00Z;17;4;13;12,930;62,0;7,034;0,000;46,281;1,316;295,254;0,142;2,604;0,048;0,000
PasoElLeon;-41;-71;2024-04-17T14:00:00Z;17;4;14;14,430;54,9;6,232;0,000;68,201;2,510;299,056;0,808;4,917;0,345;0,004
PasoElLeon;-41;-71;2024-04-17T15:00:00Z;17;4;15;15,700;54,7;3,928;0,000;78,608;3,807;303,086;1,210;7,383;0,624;0,012
PasoElLeon;-41;-71;2024-04-17T16:00:00Z;17;4;16;16,220;52,9;4,334;0,000;83,407;5,198;307,209;2,115;9,974;1,884;0,083
PasoElLeon;-41;-71;2024-04-17T17:00:00Z;17;4;17;16,300;53,9;5,778;0,000;85,154;6,565;311,347;2,877;12,473;3,415;0,239
PasoElLeon;-41;-71;2024-04-17T18:00:00Z;17;4;18;15,080;64,4;7,646;0,000;85,154;7,547;315,266;3,161;14,242;4,145;0,337
PasoElLeon;-41;-71;2024-04-17T19:00:00Z;17;4;19;12,030;76,2;3,236;0,000;83,680;8,080;318,635;2,074;15,196;2,618;0,149
PasoElLeon;-41;-71;2024-04-17T20:00:00Z;17;4;20;9,380;87,4;2,844;0,000;80,979;8,305;321,527;1,458;15,602;1,514;0,057
PasoElLeon;-41;-71;2024-04-17T21:00:00Z;17;4;21;8,160;91,0;3,478;0,000;78,988;8,447;324,200;1,225;15,861;0,962;0,025
PasoElLeon;-41;-71;2024-04-17T22:00:00Z;17;4;22;7,796;97,0;5,018;0,000;76,050;8,493;326,807;1,049;15,949;0,827;0,019
PasoElLeon;-41;-71;2024-04-17T23:00:00Z;17;4;23;6,467;98,5;2,394;0,000;74,355;8,512;329,176;0,835;15,990;0,659;0,013
PasoElLeon;-41;-71;2024-04-18T00:00:00Z;18;4;0;5,446;99,3;1,836;0,000;73,267;8,520;331,360;0,772;16,010;0,610;0,011
PasoElLeon;-41;-71;2024-04-18T01:00:00Z;18;4;1;4,611;97,6;1,937;0,000;73,267;8,543;333,394;0,776;16,057;0,614;0,011
PasoElLeon;-41;-71;2024-04-18T02:00:00Z;18;4;2;3,928;97,9;2,225;0,000;73,267;8,561;335,305;0,787;16,095;0,624;0,012
PasoElLeon;-41;-71;2024-04-18T03:00:00Z;18;4;3;3,391;100,0;2,214;0,000;72,356;8,561;337,119;0,758;16,100;0,601;0,011
PasoElLeon;-41;-71;2024-04-18T04:00:00Z;18;4;4;2,967;100,0;2,171;0,000;71,924;8,561;338,857;0,744;16,105;0,590;0,011
PasoElLeon;-41;-71;2024-04-18T05:00:00Z;18;4;5;2,499;100,0;2,596;0,000;71,694;8,561;340,511;0,754;16,110;0,598;0,011
PasoElLeon;-41;-71;2024-04-18T06:00:00Z;18;4;6;1,994;100,0;2,441;0,000;71,556;8,561;342,074;0,745;16,114;0,591;0,011
PasoElLeon;-41;-71;2024-04-18T07:00:00Z;18;4;7;1,928;98,8;3,251;0,000;71,556;8,567;343,625;0,776;16,129;0,616;0,012
PasoElLeon;-41;-71;2024-04-18T08:00:00Z;18;4;8;2,124;100,0;2,434;0,000;71,501;8,567;345,211;0,743;16,133;0,590;0,011
PasoElLeon;-41;-71;2024-04-18T09:00:00Z;18;4;9;1,854;100,0;2,358;0,000;71,456;8,567;346,749;0,739;16,138;0,587;0,011
PasoElLeon;-41;-71;2024-04-18T10:00:00Z;18;4;10;1,907;100,0;2,898;0,000;71,439;8,567;348,296;0,759;16,142;0,603;0,011
PasoElLeon;-41;-71;2024-04-18T11:00:00Z;18;4;11;3,150;100,0;4,583;0,000;71,439;8,567;350,067;0,826;16,147;0,656;0,013
PasoElLeon;-41;-71;2024-04-18T12:00:00Z;18;4;12;13,680;39,8;10,170;0,000;82,811;10,084;353,734;2,629;18,826;4,077;0,327
PasoElLeon;-41;-71;2024-04-18T13:00:00Z;18;4;13;18,240;67,1;12,524;0,000;83,707;11,169;358,221;3,324;20,722;5,534;0,562
PasoElLeon;-41;-71;2024-04-18T14:00:00Z;18;4;14;13,900;89,2;10,217;1,496;68,236;11,445;361,927;0,989;21,212;0,931;0,024
PasoElLeon;-41;-71;2024-04-18T15:00:00Z;18;4;15;13,540;94,0;11,786;2,550;47,135;8,819;365,568;0,204;16,635;0,165;0,001
PasoElLeon;-41;-71;2024-04-18T16:00:00Z;18;4;16;12,990;98,1;6,440;3,077;27,533;5,942;362,856;0,002;11,416;0,002;0,000
PasoElLeon;-41;-71;2024-04-18T17:00:00Z;18;4;17;12,960;83,0;5,944;3,230;31,993;3,956;359,571;0,008;7,700;0,004;0,000
PasoElLeon;-41;-71;2024-04-18T18:00:00Z;18;4;18;13,180;70,1;10,523;3,247;44,866;2,784;356,314;0,136;5,462;0,061;0,000
PasoElLeon;-41;-71;2024-04-18T19:00:00Z;18;4;19;12,190;73,4;10,199;3,247;47,216;1,812;352,934;0,190;3,579;0,071;0,000
PasoElLeon;-41;-71;2024-04-18T20:00:00Z;18;4;20;11,090;72,7;11,920;3,298;48,237;1,088;349,214;0,238;2,158;0,075;0,000
PasoElLeon;-41;-71;2024-04-18T21:00:00Z;18;4;21;11,420;64,6;12,877;3,349;52,504;0,780;345,421;0,417;1,552;0,121;0,001
PasoElLeon;-41;-71;2024-04-18T22:00:00Z;18;4;22;10,980;72,8;12,748;3,485;49,655;0,560;341,098;0,298;1,116;0,080;0,000
PasoElLeon;-41;-71;2024-04-18T23:00:00Z;18;4;23;8,790;81,9;6,286;4,080;36,893;0,305;334,227;0,025;0,609;0,006;0,000
PasoElLeon;-41;-71;2024-04-19T00:00:00Z;19;4;0;8,970;89,9;12,805;4,454;27,874;0,173;326,178;0,004;0,346;0,001;0,000
PasoElLeon;-41;-71;2024-04-19T01:00:00Z;19;4;1;8,660;89,7;12,586;5,338;22,810;0,171;315,121;0,001;0,342;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T02:00:00Z;19;4;2;8,010;91,6;10,710;6,528;16,926;0,130;300,205;0,000;0,261;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T03:00:00Z;19;4;3;7,809;91,1;12,794;8,092;15,509;0,135;280,727;0,000;0,270;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T04:00:00Z;19;4;4;7,763;94,3;11,563;10,319;10,331;0,086;255,360;0,000;0,172;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T05:00:00Z;19;4;5;7,348;100,0;6,257;13,736;0,984;0,000;221,804;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T06:00:00Z;19;4;6;7,025;100,0;4,961;15,708;0,000;0,000;185,847;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T07:00:00Z;19;4;7;7,038;97,7;4,946;16,337;2,412;0,032;151,560;0,000;0,064;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T08:00:00Z;19;4;8;7,276;96,7;7,733;16,966;3,958;0,047;118,834;0,000;0,094;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T09:00:00Z;19;4;9;7,265;92,8;6,098;16,966;7,462;0,103;88,765;0,000;0,205;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T10:00:00Z;19;4;10;6,824;97,1;6,512;17,051;3,256;0,039;60,728;0,000;0,078;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T11:00:00Z;19;4;11;7,531;95,3;4,334;17,153;4,638;0,069;34,629;0,000;0,138;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T12:00:00Z;19;4;12;8,550;84,6;5,584;17,170;14,193;0,253;10,436;0,000;0,478;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T13:00:00Z;19;4;13;9,630;79,6;9,540;15,674;22,087;0,373;2,937;0,000;0,566;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T14:00:00Z;19;4;14;10,250;68,8;8,104;14,620;28,664;0,604;3,049;0,004;0,808;0,001;0,000
PasoElLeon;-41;-71;2024-04-19T15:00:00Z;19;4;15;10,840;67,5;9,130;14,093;31,733;0,661;3,155;0,009;0,868;0,002;0,000
PasoElLeon;-41;-71;2024-04-19T16:00:00Z;19;4;16;10,330;72,8;8,359;13,940;28,694;0,530;3,063;0,004;0,740;0,001;0,000
PasoElLeon;-41;-71;2024-04-19T17:00:00Z;19;4;17;10,010;70,9;7,718;13,923;28,337;0,551;3,006;0,003;0,756;0,001;0,000
PasoElLeon;-41;-71;2024-04-19T18:00:00Z;19;4;18;9,140;86,1;7,150;13,923;17,904;0,243;2,849;0,000;0,400;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T19:00:00Z;19;4;19;8,440;83,1;6,541;13,872;17,850;0,275;2,723;0,000;0,439;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T20:00:00Z;19;4;20;7,677;92,8;4,594;13,821;9,043;0,108;2,586;0,000;0,195;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T21:00:00Z;19;4;21;7,078;94,3;3,755;13,685;5,966;0,079;2,478;0,000;0,147;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T22:00:00Z;19;4;22;6,773;96,3;3,013;13,090;3,253;0,050;2,423;0,000;0,094;0,000;0,000
PasoElLeon;-41;-71;2024-04-19T23:00:00Z;19;4;23;6,554;98,5;2,135;12,716;1,232;0,020;2,384;0,000;0,038;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T00:00:00Z;20;4;0;6,251;98,0;2,538;11,849;1,688;0,025;2,329;0,000;0,049;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T01:00:00Z;20;4;1;6,209;99,6;4,068;10,676;0,395;0,005;2,322;0,000;0,010;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T02:00:00Z;20;4;2;5,524;100,0;1,620;9,112;0,000;0,000;2,198;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T03:00:00Z;20;4;3;5,241;100,0;1,660;6,885;0,000;0,000;2,147;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T04:00:00Z;20;4;4;5,419;100,0;2,113;3,536;0,000;0,000;2,179;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T05:00:00Z;20;4;5;4,966;100,0;1,919;1,564;0,000;0,000;4,277;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T06:00:00Z;20;4;6;4,710;100,0;2,218;0,952;0,000;0,000;6,329;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T07:00:00Z;20;4;7;4,504;100,0;2,794;0,323;0,000;0,000;8,344;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T08:00:00Z;20;4;8;4,223;100,0;2,311;0,340;0,000;0,000;10,308;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T09:00:00Z;20;4;9;3,399;100,0;1,940;0,272;0,000;0,000;12,124;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T10:00:00Z;20;4;10;3,336;100,0;2,437;0,170;0,000;0,000;13,928;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T11:00:00Z;20;4;11;4,323;100,0;3,326;0,153;0,000;0,000;15,910;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T12:00:00Z;20;4;12;6,871;84,3;3,488;0,204;12,005;0,213;18,351;0,000;0,415;0,000;0,000
PasoElLeon;-41;-71;2024-04-20T13:00:00Z;20;4;13;9,510;78,8;3,827;0,204;28,584;0,597;21,267;0,003;1,115;0,001;0,000
PasoElLeon;-41;-71;2024-04-20T14:00:00Z;20;4;14;10,430;71,6;4,540;0,204;47,454;1,155;24,348;0,148;2,065;0,046;0,000
PasoElLeon;-41;-71;2024-04-20T15:00:00Z;20;4;15;11,330;65,4;4,511;0,204;63,447;1,888;27,592;0,619;3,224;0,224;0,002
PasoElLeon;-41;-71;2024-04-20T16:00:00Z;20;4;16;11,540;67,0;4,331;0,204;72,701;2,599;30,873;0,855;4,294;0,345;0,004
PasoElLeon;-41;-71;2024-04-20T17:00:00Z;20;4;17;11,220;64,1;4,460;0,204;78,161;3,353;34,097;1,195;5,383;0,531;0,009
PasoElLeon;-41;-71;2024-04-20T18:00:00Z;20;4;18;11,240;70,0;4,486;0,204;80,244;3,984;37,324;1,461;6,290;0,697;0,014
PasoElLeon;-41;-71;2024-04-20T19:00:00Z;20;4;19;9,910;76,6;3,539;0,204;80,537;4,423;40,312;1,438;6,942;0,719;0,015
PasoElLeon;-41;-71;2024-04-20T20:00:00Z;20;4;20;8,550;86,6;2,322;0,204;79,964;4,644;43,055;1,272;7,315;0,653;0,013
PasoElLeon;-41;-71;2024-04-20T21:00:00Z;20;4;21;7,427;92,3;2,189;0,204;78,244;4,756;45,595;1,073;7,544;0,559;0,010
PasoElLeon;-41;-71;2024-04-20T22:00:00Z;20;4;22;5,552;95,0;3,344;0,204;76,554;4,812;47,799;0,997;7,689;0,525;0,009
PasoElLeon;-41;-71;2024-04-20T23:00:00Z;20;4;23;4,110;95,5;3,697;0,187;75,605;4,852;49,743;0,955;7,802;0,506;0,008
PasoElLeon;-41;-71;2024-04-21T00:00:00Z;21;4;0;3,133;99,9;2,347;0,170;73,416;4,853;51,511;0,797;7,856;0,424;0,006
PasoElLeon;-41;-71;2024-04-21T01:00:00Z;21;4;1;2,363;99,0;2,668;0,170;72,801;4,859;53,140;0,789;7,910;0,421;0,006
PasoElLeon;-41;-71;2024-04-21T02:00:00Z;21;4;2;2,010;100,0;1,897;0,170;72,080;4,859;54,706;0,739;7,952;0,395;0,005
PasoElLeon;-41;-71;2024-04-21T03:00:00Z;21;4;3;2,107;100,0;2,750;0,102;71,739;4,859;56,289;0,761;7,993;0,408;0,006
PasoElLeon;-41;-71;2024-04-21T04:00:00Z;21;4;4;1,559;100,0;2,030;0,102;71,550;4,859;57,774;0,729;8,029;0,392;0,005
PasoElLeon;-41;-71;2024-04-21T05:00:00Z;21;4;5;1,123;100,0;1,501;0,085;71,434;4,859;59,180;0,707;8,063;0,381;0,005
PasoElLeon;-41;-71;2024-04-21T06:00:00Z;21;4;6;1,528;100,0;2,671;0,085;71,403;4,859;60,659;0,749;8,096;0,405;0,005
PasoElLeon;-41;-71;2024-04-21T07:00:00Z;21;4;7;1,704;100,0;2,207;0,068;71,400;4,859;62,169;0,732;8,129;0,396;0,005
PasoElLeon;-41;-71;2024-04-21T08:00:00Z;21;4;8;1,504;100,0;2,272;0,051;71,385;4,859;63,644;0,734;8,160;0,398;0,005
PasoElLeon;-41;-71;2024-04-21T09:00:00Z;21;4;9;1,470;100,0;2,801;0,051;71,376;4,859;65,113;0,754;8,190;0,409;0,006
PasoElLeon;-41;-71;2024-04-21T10:00:00Z;21;4;10;1,597;100,0;2,801;0,051;71,376;4,859;66,604;0,754;8,219;0,410;0,006
PasoElLeon;-41;-71;2024-04-21T11:00:00Z;21;4;11;2,437;100,0;5,908;0,000;71,376;4,859;68,247;0,881;8,249;0,480;0,007
PasoElLeon;-41;-71;2024-04-21T12:00:00Z;21;4;12;3,999;93,5;6,707;0,000;71,870;4,915;70,171;0,934;8,366;0,513;0,008
PasoElLeon;-41;-71;2024-04-21T13:00:00Z;21;4;13;5,431;86,6;6,026;0,000;73,462;5,064;72,352;0,961;8,620;0,536;0,009
PasoElLeon;-41;-71;2024-04-21T14:00:00Z;21;4;14;7,288;76,0;5,850;0,000;76,378;5,408;74,868;1,118;9,161;0,644;0,012
PasoElLeon;-41;-71;2024-04-21T15:00:00Z;21;4;15;8,230;73,0;2,891;0,000;78,378;5,837;77,554;1,125;9,825;0,672;0,013
PasoElLeon;-41;-71;2024-04-21T16:00:00Z;21;4;16;8,740;68,7;2,765;0,000;80,080;6,362;80,331;1,317;10,621;0,821;0,019
PasoElLeon;-41;-71;2024-04-21T17:00:00Z;21;4;17;8,950;80,0;2,408;0,000;80,080;6,705;83,146;1,293;11,160;0,829;0,020
PasoElLeon;-41;-71;2024-04-21T18:00:00Z;21;4;18;9,020;80,3;2,243;0,000;80,080;7,045;85,973;1,283;11,694;0,844;0,020
PasoElLeon;-41;-71;2024-04-21T19:00:00Z;21;4;19;8,160;81,3;4,313;0,000;80,080;7,340;88,646;1,424;12,162;0,957;0,025
PasoElLeon;-41;-71;2024-04-21T20:00:00Z;21;4;20;7,038;86,5;2,696;0,000;79,681;7,527;91,117;1,260;12,477;0,859;0,021
PasoElLeon;-41;-71;2024-04-21T21:00:00Z;21;4;21;6,016;91,4;1,854;0,000;78,328;7,631;93,404;1,063;12,674;0,732;0,016
PasoElLeon;-41;-71;2024-04-21T22:00:00Z;21;4;22;5,245;92,0;1,940;0,000;77,546;7,718;95,552;1,000;12,842;0,694;0,014
PasoElLeon;-41;-71;2024-04-21T23:00:00Z;21;4;23;5,446;93,4;3,276;0,000;76,799;7,791;97,736;1,011;12,993;0,706;0,015
PasoElLeon;-41;-71;2024-04-22T00:00:00Z;22;4;0;5,278;96,7;2,610;0,000;75,353;7,827;99,890;0,891;13,090;0,625;0,012
PasoElLeon;-41;-71;2024-04-22T01:00:00Z;22;4;1;5,312;95,9;3,708;0,000;75,048;7,872;102,050;0,925;13,199;0,652;0,013
PasoElLeon;-41;-71;2024-04-22T02:00:00Z;22;4;2;5,409;96,5;3,805;0,000;74,704;7,911;104,228;0,913;13,299;0,646;0,013
PasoElLeon;-41;-71;2024-04-22T03:00:00Z;22;4;3;5,288;97,0;2,430;0,000;74,369;7,944;106,384;0,837;13,388;0,595;0,011
PasoElLeon;-41;-71;2024-04-22T04:00:00Z;22;4;4;5,178;99,3;2,761;0,068;73,232;7,951;108,520;0,807;13,440;0,575;0,010
PasoElLeon;-41;-71;2024-04-22T05:00:00Z;22;4;5;5,106;100,0;3,589;0,323;72,407;7,951;110,643;0,814;13,480;0,581;0,010
PasoElLeon;-41;-71;2024-04-22T06:00:00Z;22;4;6;5,028;100,0;2,948;0,629;69,899;7,951;112,752;0,723;13,519;0,517;0,008
PasoElLeon;-41;-71;2024-04-22T07:00:00Z;22;4;7;4,958;100,0;1,750;0,697;66,274;7,951;114,848;0,604;13,556;0,432;0,006
PasoElLeon;-41;-71;2024-04-22T08:00:00Z;22;4;8;4,904;100,0;1,937;1,003;57,968;7,951;116,935;0,392;13,592;0,281;0,003
PasoElLeon;-41;-71;2024-04-22T09:00:00Z;22;4;9;4,902;100,0;2,279;1,411;45,780;7,951;119,022;0,104;13,627;0,074;0,000
PasoElLeon;-41;-71;2024-04-22T10:00:00Z;22;4;10;5,006;100,0;2,671;1,598;34,780;7,279;121,127;0,013;12,656;0,009;0,000
PasoElLeon;-41;-71;2024-04-22T11:00:00Z;22;4;11;5,382;100,0;1,843;1,921;24,575;5,937;123,299;0,001;10,598;0,000;0,000
PasoElLeon;-41;-71;2024-04-22T12:00:00Z;22;4;12;5,846;100,0;2,545;2,669;14,648;3,887;125,556;0,000;7,216;0,000;0,000
