"Plot Title: Manso Inferior"
"#","Date Time, GMT-03:00","Wind Speed, m/s (LGR S/N: 20210973, SEN S/N: 20203022)","Gust Speed, m/s (LGR S/N: 20210973, SEN S/N: 20203022)","Wind Direction, ø (LGR S/N: 20210973, SEN S/N: 20203073)","PAR, µmol/m²/s (LGR S/N: 20210973, SEN S/N: 20210411)","Temp, °C (LGR S/N: 20210973, SEN S/N: 20215229)","RH, % (LGR S/N: 20210973, SEN S/N: 20215229)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20218250, LBL: 100 cm)","Pressure, mbar (LGR S/N: 20210973, SEN S/N: 20218662)","Rain, mm (LGR S/N: 20210973, SEN S/N: 20219452)","Solar Radiation, W/m² (LGR S/N: 20210973, SEN S/N: 20222394)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225097, LBL: 40 cm)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225099, LBL: 5 cm)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225103, LBL: 20 cm)"
891,01/19/25 06:50:00 PM,1.51,4.03,262.5,196.2,26.989,25.100,0.2465,957.150,0.00,200.6,0.2233,0.0969,0.1216
892,01/19/25 07:00:00 PM,1.01,4.03,271.0,223.7,27.112,25.800,0.2465,957.050,0.00,191.9,0.2240,0.0969,0.1209
893,01/19/25 07:10:00 PM,2.01,5.03,276.6,303.7,27.653,25.000,0.2472,957.050,0.00,275.6,0.2247,0.0969,0.1216
894,01/19/25 07:20:00 PM,3.02,6.54,273.8,256.2,27.112,24.400,0.2472,957.050,0.00,111.9,0.2240,0.0962,0.1209
895,01/19/25 07:30:00 PM,1.51,4.03,261.1,141.2,26.402,25.600,0.2472,957.150,0.00,84.4,0.2254,0.0962,0.1216
896,01/19/25 07:40:00 PM,1.51,4.03,252.7,236.2,27.087,25.400,0.2414,957.050,0.00,216.9,0.2189,0.0962,0.1194
897,01/19/25 07:50:00 PM,1.51,5.03,265.3,343.7,27.259,25.300,0.2407,957.250,0.00,241.9,0.2189,0.0962,0.1194
898,01/19/25 08:00:00 PM,3.02,6.54,271.0,341.2,26.965,24.000,0.2363,957.350,0.00,153.1,0.2153,0.0962,0.1180
899,01/19/25 08:10:00 PM,2.01,5.54,285.0,183.7,25.963,25.300,0.2356,957.550,0.00,95.6,0.2146,0.0962,0.1172
900,01/19/25 08:20:00 PM,1.01,3.52,282.2,118.7,24.968,27.600,0.2349,957.750,0.00,56.9,0.2124,0.0962,0.1172
901,01/19/25 08:30:00 PM,0.00,1.51,280.8,81.2,24.146,30.200,0.2356,957.850,0.00,46.9,0.2138,0.0954,0.1172
902,01/19/25 08:40:00 PM,0.00,1.51,231.6,58.7,22.920,31.800,0.2334,957.950,0.00,30.6,0.2109,0.0954,0.1165
903,01/19/25 08:50:00 PM,0.50,2.01,226.0,41.2,21.628,35.500,0.2305,957.950,0.00,24.4,0.2102,0.0954,0.1150
904,01/19/25 09:00:00 PM,1.51,3.52,219.0,23.7,23.857,31.900,0.2443,957.650,0.00,10.6,0.2189,0.0954,0.1201
905,01/19/25 09:10:00 PM,1.51,3.52,223.2,11.2,22.729,30.000,0.2407,957.850,0.00,4.4,0.2160,0.0954,0.1187
906,01/19/25 09:20:00 PM,0.50,2.01,233.1,3.7,21.628,33.700,0.2422,957.950,0.00,1.9,0.2196,0.0954,0.1194
907,01/19/25 09:30:00 PM,0.50,1.51,263.9,1.2,21.318,34.600,0.2363,958.250,0.00,0.6,0.2146,0.0954,0.1172
908,01/19/25 09:40:00 PM,0.50,3.02,248.5,1.2,21.175,36.000,0.2334,958.350,0.00,0.6,0.2131,0.0954,0.1165
909,01/19/25 09:50:00 PM,1.51,4.03,223.2,1.2,22.968,33.200,0.2342,958.350,0.00,0.6,0.2131,0.0947,0.1172
910,01/19/25 10:00:00 PM,1.01,4.03,217.6,1.2,22.561,32.500,0.2327,958.450,0.00,0.6,0.2124,0.0947,0.1165
911,01/19/25 10:10:00 PM,0.50,2.52,219.0,1.2,20.817,34.000,0.2327,958.650,0.00,0.6,0.2124,0.0954,0.1165
912,01/19/25 10:20:00 PM,0.00,0.50,209.2,1.2,18.818,40.100,0.2327,958.650,0.00,0.6,0.2116,0.0947,0.1158
913,01/19/25 10:30:00 PM,0.50,1.51,219.0,1.2,19.555,44.100,0.2313,958.550,0.00,0.6,0.2109,0.0947,0.1158
914,01/19/25 10:40:00 PM,0.00,1.51,223.2,1.2,18.533,44.400,0.2291,958.650,0.00,0.6,0.2095,0.0947,0.1150
915,01/19/25 10:50:00 PM,0.00,1.01,224.6,1.2,16.725,50.000,0.2262,958.650,0.00,0.6,0.2058,0.0947,0.1136
916,01/19/25 11:00:00 PM,0.00,1.01,224.6,1.2,15.986,54.100,0.2254,958.750,0.00,0.6,0.2066,0.0940,0.1129
917,01/19/25 11:10:00 PM,0.00,1.01,224.6,1.2,15.748,58.200,0.2240,958.950,0.00,0.6,0.2051,0.0940,0.1129
918,01/19/25 11:20:00 PM,0.00,0.00,224.6,1.2,15.438,58.900,0.2247,958.850,0.00,0.6,0.2066,0.0940,0.1136
919,01/19/25 11:30:00 PM,0.00,0.00,224.6,1.2,15.247,60.200,0.2233,958.650,0.00,0.6,0.2044,0.0940,0.1129
920,01/19/25 11:40:00 PM,0.00,0.50,224.6,1.2,14.745,63.600,0.2247,958.650,0.00,0.6,0.2051,0.0940,0.1136
921,01/19/25 11:50:00 PM,0.00,1.51,224.6,1.2,14.242,65.600,0.2254,958.650,0.00,0.6,0.2051,0.0940,0.1129
922,01/20/25 12:00:00 AM,0.00,0.00,224.6,1.2,14.433,66.200,0.2254,958.650,0.00,0.6,0.2051,0.0940,0.1129
923,01/20/25 12:10:00 AM,0.00,0.50,224.6,1.2,14.098,67.000,0.2269,958.750,0.00,0.6,0.2066,0.0940,0.1136
924,01/20/25 12:20:00 AM,0.00,1.51,219.0,1.2,14.074,68.000,0.2284,958.550,0.00,0.6,0.2073,0.0940,0.1143
925,01/20/25 12:30:00 AM,0.00,1.51,56.2,1.2,14.505,68.400,0.2276,958.350,0.00,0.6,0.2066,0.0940,0.1136
926,01/20/25 12:40:00 AM,0.00,0.50,57.6,1.2,14.170,66.100,0.2276,958.350,0.00,0.6,0.2066,0.0933,0.1136
927,01/20/25 12:50:00 AM,0.00,1.01,57.6,1.2,14.170,68.300,0.2284,958.150,0.00,0.6,0.2073,0.0933,0.1136
928,01/20/25 01:00:00 AM,0.00,1.51,50.5,1.2,14.146,69.000,0.2291,957.950,0.00,0.6,0.2073,0.0933,0.1136
929,01/20/25 01:10:00 AM,0.00,1.51,219.0,1.2,13.978,69.400,0.2284,958.050,0.00,0.6,0.2073,0.0933,0.1136
930,01/20/25 01:20:00 AM,0.00,1.01,67.4,1.2,14.194,69.700,0.2276,957.750,0.00,0.6,0.2073,0.0933,0.1136
931,01/20/25 01:30:00 AM,0.00,1.51,11.2,1.2,14.649,68.500,0.2276,957.650,0.00,0.6,0.2066,0.0933,0.1136
932,01/20/25 01:40:00 AM,0.00,0.50,269.6,1.2,14.529,66.300,0.2269,957.450,0.00,0.6,0.2066,0.0933,0.1136
933,01/20/25 01:50:00 AM,0.00,1.51,212.0,1.2,14.433,66.900,0.2269,957.350,0.00,0.6,0.2066,0.0933,0.1129
934,01/20/25 02:00:00 AM,0.50,2.01,314.5,1.2,14.697,67.200,0.2269,957.150,0.00,0.6,0.2066,0.0933,0.1136
935,01/20/25 02:10:00 AM,0.50,2.01,227.4,1.2,15.461,63.500,0.2269,957.350,0.00,0.6,0.2066,0.0933,0.1129
936,01/20/25 02:20:00 AM,1.51,4.03,67.4,1.2,14.385,63.800,0.2262,957.250,0.00,0.6,0.2058,0.0925,0.1129
937,01/20/25 02:30:00 AM,0.50,2.52,179.7,1.2,15.199,64.200,0.2262,957.150,0.00,0.6,0.2058,0.0925,0.1129
938,01/20/25 02:40:00 AM,0.00,1.01,203.6,1.2,13.666,63.800,0.2262,957.150,0.00,0.6,0.2058,0.0925,0.1129
939,01/20/25 02:50:00 AM,0.50,2.01,49.1,1.2,12.485,67.600,0.2269,956.850,0.00,0.6,0.2066,0.0925,0.1129
940,01/20/25 03:00:00 AM,0.00,1.51,35.1,1.2,12.389,69.500,0.2262,956.750,0.00,0.6,0.2058,0.0925,0.1129
941,01/20/25 03:10:00 AM,0.00,2.52,44.9,1.2,13.209,70.700,0.2269,956.150,0.00,0.6,0.2073,0.0925,0.1129
942,01/20/25 03:20:00 AM,0.50,2.01,77.2,1.2,12.968,65.700,0.2269,956.050,0.00,0.6,0.2066,0.0925,0.1136
943,01/20/25 03:30:00 AM,0.00,1.51,68.8,1.2,13.425,67.200,0.2269,956.050,0.00,0.6,0.2073,0.0918,0.1136
944,01/20/25 03:40:00 AM,0.00,1.01,39.3,1.2,11.492,71.000,0.2269,956.050,0.00,0.6,0.2066,0.0918,0.1129
945,01/20/25 03:50:00 AM,0.00,1.51,336.9,1.2,11.662,74.000,0.2269,955.950,0.00,0.6,0.2066,0.0918,0.1136
946,01/20/25 04:00:00 AM,0.00,0.00,325.7,1.2,11.492,75.400,0.2269,956.050,0.00,0.6,0.2073,0.0918,0.1129
947,01/20/25 04:10:00 AM,0.50,2.52,22.5,1.2,12.219,75.800,0.2262,956.050,0.00,0.6,0.2058,0.0918,0.1129
948,01/20/25 04:20:00 AM,0.00,1.51,96.9,1.2,12.389,74.300,0.2254,955.950,0.00,0.6,0.2058,0.0918,0.1129
949,01/20/25 04:30:00 AM,0.00,1.51,137.6,1.2,11.734,73.100,0.2254,955.750,0.00,0.6,0.2051,0.0918,0.1129
950,01/20/25 04:40:00 AM,0.00,1.01,82.8,1.2,11.224,74.900,0.2254,955.750,0.00,0.6,0.2058,0.0918,0.1129
951,01/20/25 04:50:00 AM,0.00,0.50,82.8,1.2,11.175,76.400,0.2262,955.650,0.00,0.6,0.2066,0.0918,0.1129
952,01/20/25 05:00:00 AM,0.00,1.01,82.8,1.2,11.151,77.300,0.2254,955.750,0.00,0.6,0.2058,0.0918,0.1129
953,01/20/25 05:10:00 AM,0.00,2.01,77.2,1.2,11.467,77.500,0.2254,955.850,0.00,0.6,0.2066,0.0911,0.1129
954,01/20/25 05:20:00 AM,0.00,2.01,60.4,1.2,11.734,76.900,0.2247,955.650,0.00,0.6,0.2066,0.0911,0.1129
955,01/20/25 05:30:00 AM,0.50,2.01,60.4,1.2,11.467,76.000,0.2247,955.650,0.00,0.6,0.2066,0.0911,0.1129
956,01/20/25 05:40:00 AM,0.50,2.52,60.4,1.2,11.565,76.300,0.2247,955.650,0.00,0.6,0.2066,0.0911,0.1129
957,01/20/25 05:50:00 AM,0.50,2.52,68.8,1.2,10.858,75.200,0.2247,955.650,0.00,0.6,0.2066,0.0911,0.1129
958,01/20/25 06:00:00 AM,0.50,2.01,39.3,1.2,9.632,77.000,0.2247,955.550,0.00,0.6,0.2066,0.0911,0.1129
959,01/20/25 06:10:00 AM,0.00,1.51,294.8,1.2,9.534,81.900,0.2254,955.750,0.00,0.6,0.2058,0.0911,0.1129
960,01/20/25 06:20:00 AM,0.00,0.50,293.4,1.2,9.706,82.300,0.2247,955.850,0.00,0.6,0.2066,0.0911,0.1129
961,01/20/25 06:30:00 AM,0.00,1.01,293.4,1.2,8.916,82.500,0.2247,955.950,0.00,0.6,0.2066,0.0911,0.1129
962,01/20/25 06:40:00 AM,0.00,0.50,293.4,3.7,8.792,83.500,0.2262,955.950,0.00,3.1,0.2066,0.0911,0.1129
963,01/20/25 06:50:00 AM,0.00,0.50,293.4,13.7,8.767,84.400,0.2254,955.950,0.00,8.1,0.2066,0.0911,0.1129
964,01/20/25 07:00:00 AM,0.00,1.51,306.1,26.2,9.114,84.400,0.2254,955.850,0.00,15.6,0.2058,0.0911,0.1129
965,01/20/25 07:10:00 AM,0.00,0.50,63.2,43.7,9.460,84.000,0.2262,955.850,0.00,26.9,0.2073,0.0911,0.1129
966,01/20/25 07:20:00 AM,0.00,1.01,53.3,61.2,9.460,83.700,0.2269,955.950,0.00,33.1,0.2073,0.0911,0.1121
967,01/20/25 07:30:00 AM,0.00,1.01,40.7,71.2,10.173,84.300,0.2269,955.950,0.00,41.9,0.2073,0.0911,0.1121
968,01/20/25 07:40:00 AM,0.00,0.50,43.5,93.7,11.151,83.800,0.2269,955.950,0.00,54.4,0.2073,0.0904,0.1129
969,01/20/25 07:50:00 AM,0.00,1.01,40.7,106.2,11.224,82.100,0.2269,955.950,0.00,59.4,0.2073,0.0911,0.1121
970,01/20/25 08:00:00 AM,0.00,1.01,349.6,136.2,11.516,81.500,0.2269,956.050,0.00,79.4,0.2066,0.0904,0.1129
971,01/20/25 08:10:00 AM,0.00,0.50,322.9,186.2,12.389,80.100,0.2269,955.950,0.00,110.6,0.2066,0.0904,0.1129
972,01/20/25 08:20:00 AM,0.00,1.01,311.7,196.2,13.209,78.300,0.2269,955.950,0.00,96.9,0.2066,0.0904,0.1129
973,01/20/25 08:30:00 AM,0.50,2.52,99.7,218.7,14.816,69.200,0.2262,955.850,0.00,130.6,0.2066,0.0904,0.1129
974,01/20/25 08:40:00 AM,1.51,3.52,108.1,276.2,15.533,59.100,0.2254,955.550,0.00,150.6,0.2066,0.0904,0.1129
975,01/20/25 08:50:00 AM,0.50,2.01,84.2,328.7,15.891,58.100,0.2262,955.450,0.00,194.4,0.2066,0.0904,0.1129
976,01/20/25 09:00:00 AM,0.00,1.51,77.2,413.7,15.867,62.200,0.2247,955.550,0.00,231.9,0.2066,0.0904,0.1121
977,01/20/25 09:10:00 AM,0.50,1.51,80.0,516.2,16.439,60.600,0.2247,955.550,0.00,296.9,0.2073,0.0911,0.1129
978,01/20/25 09:20:00 AM,0.00,1.51,77.2,533.7,17.272,58.600,0.2247,955.450,0.00,269.4,0.2080,0.0911,0.1121
979,01/20/25 09:30:00 AM,0.50,2.01,47.7,526.2,16.630,57.200,0.2240,955.450,0.00,234.4,0.2073,0.0904,0.1121
980,01/20/25 09:40:00 AM,0.50,2.01,310.3,496.2,16.725,62.100,0.2240,955.550,0.00,329.4,0.2066,0.0904,0.1121
981,01/20/25 09:50:00 AM,0.00,1.01,307.5,876.2,18.033,61.100,0.2240,955.350,0.00,434.4,0.2066,0.0911,0.1121
982,01/20/25 10:00:00 AM,0.00,1.51,342.6,828.7,18.675,56.100,0.2233,955.050,0.00,273.1,0.2066,0.0911,0.1121
983,01/20/25 10:10:00 AM,0.00,2.01,60.4,1121.2,20.198,53.400,0.2225,954.950,0.00,608.1,0.2058,0.0911,0.1121
984,01/20/25 10:20:00 AM,0.50,1.51,53.3,1231.2,21.413,49.700,0.2233,954.450,0.00,664.4,0.2051,0.0911,0.1121
985,01/20/25 10:30:00 AM,0.00,1.51,70.2,1286.2,21.676,46.600,0.2262,954.350,0.00,710.6,0.2058,0.0911,0.1121
986,01/20/25 10:40:00 AM,0.00,2.01,344.0,983.7,20.960,45.200,0.2240,954.350,0.00,316.9,0.2051,0.0911,0.1121
987,01/20/25 10:50:00 AM,0.50,2.01,282.2,1056.2,21.819,43.600,0.2233,954.350,0.00,376.9,0.2058,0.0911,0.1121
988,01/20/25 11:00:00 AM,1.01,2.52,294.8,1096.2,22.202,39.000,0.2233,954.250,0.00,766.9,0.2066,0.0911,0.1114
989,01/20/25 11:10:00 AM,1.01,3.02,313.1,1411.2,22.896,37.700,0.2240,954.050,0.00,764.4,0.2058,0.0918,0.1121
990,01/20/25 11:20:00 AM,1.01,3.02,320.1,1483.7,23.400,35.900,0.2233,953.950,0.00,798.1,0.2058,0.0918,0.1121
991,01/20/25 11:30:00 AM,1.01,3.02,322.9,1626.2,24.026,35.400,0.2240,953.550,0.00,866.9,0.2051,0.0918,0.1114
992,01/20/25 11:40:00 AM,0.50,2.01,325.7,1808.7,24.968,33.100,0.2284,953.250,0.00,1053.1,0.2080,0.0925,0.1129
993,01/20/25 11:50:00 AM,2.52,6.04,292.0,1753.7,24.750,28.400,0.2276,953.250,0.00,896.9,0.2073,0.0925,0.1129
994,01/20/25 12:00:00 PM,3.02,6.04,287.8,1726.2,25.113,26.000,0.2298,953.050,0.00,930.6,0.2087,0.0925,0.1136
995,01/20/25 12:10:00 PM,2.52,6.54,290.6,1631.2,25.186,23.900,0.2327,952.850,0.00,911.9,0.2116,0.0933,0.1150
996,01/20/25 12:20:00 PM,3.02,6.54,282.2,1793.7,25.307,23.100,0.2276,952.750,0.00,938.1,0.2073,0.0933,0.1129
997,01/20/25 12:30:00 PM,3.02,6.54,275.2,1751.2,25.793,23.200,0.2254,952.450,0.00,771.9,0.2058,0.0933,0.1114
998,01/20/25 12:40:00 PM,3.02,6.04,290.6,1793.7,26.256,22.600,0.2262,952.350,0.00,1080.6,0.2066,0.0933,0.1121
999,01/20/25 12:50:00 PM,2.52,6.54,275.2,1658.7,26.524,22.100,0.2276,952.250,0.00,1045.6,0.2073,0.0940,0.1121
1000,01/20/25 01:00:00 PM,3.52,7.05,279.4,1901.2,26.475,22.500,0.2349,952.150,0.00,991.9,0.2138,0.0940,0.1150
1001,01/20/25 01:10:00 PM,3.52,7.55,268.1,1368.7,25.768,22.100,0.2407,951.950,0.00,535.6,0.2189,0.0940,0.1172
1002,01/20/25 01:20:00 PM,3.02,6.54,273.8,903.7,25.234,23.400,0.2356,952.050,0.00,431.9,0.2153,0.0947,0.1158
1003,01/20/25 01:30:00 PM,4.03,7.05,282.2,1543.7,26.573,23.000,0.2342,951.950,0.00,804.4,0.2124,0.0947,0.1143
1004,01/20/25 01:40:00 PM,3.52,8.05,273.8,1621.2,26.622,21.400,0.2334,951.850,0.00,1011.9,0.2124,0.0947,0.1143
1005,01/20/25 01:50:00 PM,4.03,8.56,273.8,1511.2,26.891,21.500,0.2334,951.750,0.00,948.1,0.2124,0.0947,0.1143
1006,01/20/25 02:00:00 PM,3.52,6.54,266.7,1718.7,27.284,21.300,0.2334,951.650,0.00,1166.9,0.2116,0.0954,0.1143
1007,01/20/25 02:10:00 PM,4.03,7.05,282.2,1918.7,27.579,21.600,0.2298,951.550,0.00,1073.1,0.2087,0.0954,0.1129
1008,01/20/25 02:20:00 PM,4.03,8.05,280.8,1846.2,27.653,21.800,0.2284,951.450,0.00,1024.4,0.2080,0.0954,0.1121
1009,01/20/25 02:30:00 PM,4.03,7.55,286.4,1658.7,27.210,22.000,0.2276,951.350,0.00,928.1,0.2073,0.0954,0.1114
1010,01/20/25 02:40:00 PM,4.53,8.56,280.8,1423.7,27.014,22.500,0.2276,951.350,0.00,798.1,0.2073,0.0954,0.1121
1011,01/20/25 02:50:00 PM,4.53,9.06,273.8,1188.7,26.598,23.200,0.2276,951.350,0.00,700.6,0.2073,0.0962,0.1121
1012,01/20/25 03:00:00 PM,4.03,8.05,275.2,1126.2,26.818,23.900,0.2276,951.150,0.00,708.1,0.2073,0.0962,0.1114
1013,01/20/25 03:10:00 PM,4.03,8.05,272.4,1346.2,27.136,24.900,0.2276,951.050,0.00,851.9,0.2073,0.0962,0.1114
1014,01/20/25 03:20:00 PM,5.03,10.57,273.8,1123.7,26.916,25.800,0.2276,951.050,0.00,778.1,0.2073,0.0962,0.1121
1015,01/20/25 03:30:00 PM,4.53,9.56,269.6,1371.2,27.259,27.100,0.2276,951.150,0.00,889.4,0.2073,0.0962,0.1114
1016,01/20/25 03:40:00 PM,5.03,10.57,265.3,1516.2,27.038,28.000,0.2276,950.950,0.00,928.1,0.2073,0.0962,0.1114
1017,01/20/25 03:50:00 PM,5.03,10.57,266.7,1928.7,27.235,28.500,0.2284,950.950,0.00,975.6,0.2080,0.0962,0.1121
1018,01/20/25 04:00:00 PM,4.03,9.56,282.2,1543.7,27.259,30.400,0.2254,951.050,0.00,399.4,0.2051,0.0962,0.1107
1019,01/20/25 04:10:00 PM,4.53,8.56,279.4,1693.7,27.161,31.200,0.2247,951.050,0.00,966.9,0.2044,0.0962,0.1107
1020,01/20/25 04:20:00 PM,4.53,9.06,265.3,1616.2,26.451,32.100,0.2240,951.250,0.00,949.4,0.2044,0.0962,0.1107
1021,01/20/25 04:30:00 PM,5.03,9.56,273.8,1448.7,26.916,32.800,0.2233,951.250,0.00,264.4,0.2037,0.0962,0.1107
1022,01/20/25 04:40:00 PM,4.53,10.07,271.0,1001.2,25.647,34.100,0.2233,951.650,0.00,254.4,0.2037,0.0962,0.1107
1023,01/20/25 04:50:00 PM,4.03,8.56,263.9,766.2,25.866,35.700,0.2254,951.750,0.00,289.4,0.2044,0.0962,0.1100
1024,01/20/25 05:00:00 PM,4.03,8.56,276.6,846.2,25.574,36.100,0.2269,951.450,0.00,126.9,0.2066,0.0962,0.1100
1025,01/20/25 05:10:00 PM,4.53,10.57,275.2,851.2,24.460,37.100,0.2269,951.450,0.00,155.6,0.2058,0.0962,0.1107
1026,01/20/25 05:20:00 PM,5.54,11.07,272.4,938.7,25.186,37.400,0.2298,951.450,0.00,771.9,0.2087,0.0969,0.1121
1027,01/20/25 05:30:00 PM,5.54,10.57,275.2,1011.2,25.016,37.800,0.2327,951.450,0.00,753.1,0.2109,0.0969,0.1136
1028,01/20/25 05:40:00 PM,5.54,12.58,266.7,1421.2,24.581,36.900,0.2313,951.550,0.00,706.9,0.2095,0.0962,0.1129
1029,01/20/25 05:50:00 PM,5.03,12.08,278.0,1168.7,24.968,36.900,0.2313,951.750,0.00,275.6,0.2095,0.0962,0.1129
1030,01/20/25 06:00:00 PM,6.04,11.58,282.2,1181.2,24.774,37.600,0.2320,951.650,0.00,305.6,0.2102,0.0962,0.1129
1031,01/20/25 06:10:00 PM,5.03,10.57,276.6,1078.7,24.412,38.100,0.2327,951.750,0.00,148.1,0.2102,0.0962,0.1136
1032,01/20/25 06:20:00 PM,4.53,9.06,263.9,568.7,23.713,39.800,0.2320,951.850,0.00,169.4,0.2102,0.0962,0.1136
1033,01/20/25 06:30:00 PM,4.03,8.56,261.1,693.7,23.809,40.200,0.2320,952.250,0.00,561.9,0.2102,0.0962,0.1129
1034,01/20/25 06:40:00 PM,4.53,10.57,269.6,1041.2,23.881,39.300,0.2305,951.850,0.00,433.1,0.2087,0.0962,0.1121
1035,01/20/25 06:50:00 PM,4.53,9.06,266.7,976.2,24.629,39.300,0.2298,951.750,0.00,445.6,0.2087,0.0962,0.1121
1036,01/20/25 07:00:00 PM,4.53,10.57,258.3,886.2,24.195,39.200,0.2313,951.850,0.00,404.4,0.2102,0.0962,0.1129
1037,01/20/25 07:10:00 PM,4.03,8.56,254.1,803.7,24.122,39.700,0.2291,951.750,0.00,375.6,0.2073,0.0954,0.1121
1038,01/20/25 07:20:00 PM,3.52,8.56,269.6,773.7,23.617,40.100,0.2298,951.950,0.00,384.4,0.2087,0.0954,0.1121
1039,01/20/25 07:30:00 PM,4.53,9.06,276.6,561.2,22.944,41.200,0.2291,952.050,0.00,103.1,0.2073,0.0954,0.1114
1040,01/20/25 07:40:00 PM,3.52,8.05,259.7,553.7,23.184,42.300,0.2269,952.250,0.00,289.4,0.2066,0.0954,0.1107
1041,01/20/25 07:50:00 PM,3.52,7.55,262.5,543.7,22.992,42.100,0.2269,952.350,0.00,246.9,0.2058,0.0954,0.1107
1042,01/20/25 08:00:00 PM,3.52,9.06,255.5,353.7,22.489,43.200,0.2262,952.450,0.00,94.4,0.2066,0.0954,0.1107
1043,01/20/25 08:10:00 PM,3.02,6.54,249.9,183.7,21.748,43.800,0.2276,952.650,0.00,66.9,0.2080,0.0954,0.1114
1044,01/20/25 08:20:00 PM,2.52,6.54,244.3,116.2,21.390,44.400,0.2233,952.550,0.00,44.4,0.2051,0.0954,0.1100
1045,01/20/25 08:30:00 PM,2.52,6.04,237.3,96.2,21.270,44.800,0.2225,952.750,0.00,41.9,0.2037,0.0954,0.1100
1046,01/20/25 08:40:00 PM,2.01,5.54,244.3,71.2,21.103,45.200,0.2233,952.750,0.00,29.4,0.2044,0.0954,0.1100
1047,01/20/25 08:50:00 PM,2.01,5.03,244.3,53.7,20.960,45.400,0.2218,953.050,0.00,19.4,0.2037,0.0954,0.1100
1048,01/20/25 09:00:00 PM,2.52,6.04,249.9,33.7,20.674,46.800,0.2218,952.850,0.00,13.1,0.2044,0.0947,0.1092
1049,01/20/25 09:10:00 PM,2.52,5.54,247.1,16.2,20.579,47.900,0.2218,953.150,0.00,5.6,0.2037,0.0947,0.1100
1050,01/20/25 09:20:00 PM,2.52,5.54,251.3,8.7,20.317,49.200,0.2218,953.250,0.00,3.1,0.2044,0.0947,0.1100
1051,01/20/25 09:30:00 PM,1.51,4.03,262.5,1.2,19.746,50.100,0.2218,953.050,0.00,0.6,0.2044,0.0947,0.1100
1052,01/20/25 09:40:00 PM,1.01,3.52,276.6,1.2,19.222,51.100,0.2218,953.250,0.00,0.6,0.2037,0.0947,0.1092
1053,01/20/25 09:50:00 PM,0.00,1.51,349.6,1.2,18.129,54.100,0.2218,953.150,0.00,0.6,0.2044,0.0947,0.1100
1054,01/20/25 10:00:00 PM,0.00,1.51,342.6,1.2,17.082,57.600,0.2218,953.150,0.00,0.6,0.2044,0.0947,0.1100
1055,01/20/25 10:10:00 PM,0.00,1.01,342.6,1.2,16.511,60.400,0.2218,953.350,0.00,0.6,0.2037,0.0940,0.1092
1056,01/20/25 10:20:00 PM,0.00,1.51,57.6,1.2,16.272,61.800,0.2218,953.350,0.00,0.6,0.2029,0.0940,0.1092
1057,01/20/25 10:30:00 PM,0.00,0.50,70.2,1.2,15.724,63.700,0.2218,953.450,0.00,0.6,0.2022,0.0940,0.1100
1058,01/20/25 10:40:00 PM,0.00,0.00,70.2,1.2,15.199,65.200,0.2225,953.650,0.00,0.6,0.2037,0.0940,0.1107
1059,01/20/25 10:50:00 PM,0.00,0.00,70.2,1.2,14.984,66.900,0.2233,953.850,0.00,0.6,0.2037,0.0940,0.1107
1060,01/20/25 11:00:00 PM,0.00,0.50,70.2,1.2,14.912,67.700,0.2247,953.750,0.00,0.6,0.2051,0.0933,0.1100
1061,01/20/25 11:10:00 PM,0.00,0.50,70.2,1.2,13.978,69.300,0.2233,953.850,0.00,0.6,0.2044,0.0933,0.1107
1062,01/20/25 11:20:00 PM,0.00,0.00,70.2,1.2,13.040,71.700,0.2218,953.950,0.00,0.6,0.2037,0.0933,0.1100
1063,01/20/25 11:30:00 PM,0.00,0.50,70.2,1.2,12.558,73.800,0.2225,953.950,0.00,0.6,0.2029,0.0933,0.1092
1064,01/20/25 11:40:00 PM,0.00,0.00,70.2,1.2,12.485,75.400,0.2218,954.150,0.00,0.6,0.2037,0.0933,0.1100
1065,01/20/25 11:50:00 PM,0.00,0.50,70.2,1.2,12.098,77.200,0.2218,953.850,0.00,0.6,0.2037,0.0925,0.1092
1066,01/21/25 12:00:00 AM,0.00,0.00,70.2,1.2,11.929,78.000,0.2218,953.950,0.00,0.6,0.2037,0.0925,0.1092
1067,01/21/25 12:10:00 AM,0.00,1.01,57.6,1.2,11.613,79.200,0.2218,954.150,0.00,0.6,0.2037,0.0925,0.1092
1068,01/21/25 12:20:00 AM,0.00,0.50,11.2,1.2,12.461,79.700,0.2218,954.150,0.00,0.6,0.2037,0.0925,0.1092
1069,01/21/25 12:30:00 AM,0.00,1.01,11.2,1.2,11.200,79.000,0.2218,954.050,0.00,0.6,0.2037,0.0925,0.1092
1070,01/21/25 12:40:00 AM,0.00,0.00,11.2,1.2,11.127,80.100,0.2218,954.150,0.00,0.6,0.2037,0.0925,0.1092
1071,01/21/25 12:50:00 AM,0.00,0.00,11.2,1.2,10.980,81.200,0.2218,954.350,0.00,0.6,0.2029,0.0925,0.1092
1072,01/21/25 01:00:00 AM,0.00,1.01,11.2,1.2,11.102,82.000,0.2218,954.350,0.00,0.6,0.2037,0.0925,0.1092
